,Species,Owner,Country.of.Origin,Farm.Name,ICO.Number,Company,Number.of.Bags,Bag.Weight,Harvest.Year,Processing.Method,Color,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Moisture,Category.One.Defects,Quakers,Category.Two.Defects,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,TotalScore
800,Arabica,finca estate,"Tanzania, United Republic Of",finca estate,C42,finca estate,1,60 kg,2014,Washed / Wet,Green,7.42,7.42,7.33,7.58,7.33,7.42,10,10,10,7.5,0.12,0,0,3,m,1300,1400,1350,82
801,Arabica,afca,Malawi,chikali,C120,mzuzu coffee planters coop union,16,60 kg,2014,Washed / Wet,Bluish-Green,7.5,7.42,7.33,7.58,7.33,7.5,10,10,10,7.33,0.13,0,0,1,m,2500,2500,2500,82
802,Arabica,"lin, che-hao krude 林哲豪",Taiwan,"you siang coffee farmtainan, taiwan 台灣台南優香咖啡",Taiwan,"red on tree co., ltd.",50,20 kg,2013,Washed / Wet,Green,7.33,7.5,7.17,7.42,7.5,7.33,10,10,10,7.75,0.09,0,0,0,m,600,600,600,82
803,Arabica,doi tung development project,Thailand,,10704180,doi tung development project,1,1 kg,2013,Washed / Wet,Green,7.58,7.5,7.42,7.42,7.33,7.42,10,10,10,7.33,0.11,0,0,0,m,800,800,800,82
804,Arabica,eric thormaehlen,Costa Rica,various,5-0048-0144,coricafe s.a.,250,1 kg,2013,Washed / Wet,Green,7.5,7.25,7.33,7.33,7.75,7.5,10,10,10,7.33,0.1,0,0,4,m,1200,1400,1300,82
805,Arabica,beneficio santa rosa,Honduras,bsr,13-123-306,beneficio santa rosa s.a.,275,69 kg,2014,Washed / Wet,Green,7.33,7.33,7.33,7.5,7.5,7.83,10,10,10,7.17,0.11,0,0,5,m,1400,1400,1400,82
806,Arabica,racafe & cia s.c.a,Colombia,,3-37-2863,racafe & cia s.c.a,250,70 kg,2013,Washed / Wet,Green,7.33,7.33,7.58,7.5,7.5,7.58,10,10,10,7.17,0.11,0,0,1,m,1800,2000,1900,82
807,Arabica,"lin, che-hao krude 林哲豪",Taiwan,gao chun fang 高醇坊,Taiwan,"red on tree co., ltd.",30,10 kg,2012,Washed / Wet,Bluish-Green,7.42,7.58,7.33,7.42,8,7.5,9.33,10,10,7.42,0.12,0,0,0,m,600,700,650,82
808,Arabica,owen carver,Brazil,café do paraíso,??,café do paraíso,1,2 kg,2012,Natural / Dry,Blue-Green,7.33,7.67,7.42,7.17,7.33,7.42,10,10,10,7.67,0.11,0,0,0,m,894,1183,1038.5,82
809,Arabica,jorge octavio escamilla prado,Mexico,la ceiba,1104355254,,15,1 kg,2012,Washed / Wet,Green,7.67,7.33,7.25,7.5,7.42,7.42,10,10,10,7.42,0.12,0,0,1,m,940,940,940,82
810,Arabica,nucoffee,Brazil,campo das flores,002/1251/0237,nucoffee,50,60 kg,2012,Natural / Dry,Green,7.42,7.5,7.33,7.5,7.33,7.5,10,10,10,7.42,0.12,0,0,1,m,1000,1000,1000,82
811,Arabica,nucoffee,Brazil,são josé da lagoa,002/1251/0240,nucoffee,75,60 kg,2012,Semi-washed / Semi-pulped,Blue-Green,7.42,7.5,7.25,7.5,7.5,7.42,10,10,10,7.42,0.11,0,0,1,m,1050,1050,1050,82
812,Arabica,juan luis alvarado romero,Guatemala,el faro,11/8/1990,"elfasa, s.a.",250,1 kg,2012,Natural / Dry,Green,7.33,7.33,7.33,7.5,7.67,7.67,10,10,10,7.17,0.11,0,0,3,m,NA,NA,NA,82
813,Arabica,nucoffee,Brazil,santa mariana/são vicente,001/1251/0253,nucoffee,53,60 kg,2012,Semi-washed / Semi-pulped,Green,7.58,7.5,7.17,7.5,7.5,7.42,10,10,10,7.33,0.12,0,0,2,m,950,950,950,82
814,Arabica,felipe isaza,Guatemala,conquista / morito,11/23/0238,coffee resources inc.,250,2 kg,2012,Washed / Wet,Green,7.75,7.33,7.33,7.42,7.75,7.67,10,10,9.33,7.42,0,0,0,10,ft,1402.08,1402.08,1402.08,82
815,Arabica,racafe & cia s.c.a,Colombia,,3-37-2782,,150,70 kg,Mayo a Julio,,,7.33,7,7.08,7.42,7.5,7.67,10,10,10,8,0.07,0,0,2,m,1600,1950,1775,82
816,Arabica,juan luis alvarado romero,Guatemala,la esperanza,11/23/0633,"unex guatemala, s.a.",25,69 kg,2017,Washed / Wet,Green,7.58,7.5,7.25,7.58,7.58,7.5,9.33,10,10,7.58,0.1,0,0,1,m,1901,1901,1901,81.92
817,Arabica,juan luis alvarado romero,Guatemala,las delicias,11/23/0515,"unex guatemala, s.a.",50,69 kg,2017,Washed / Wet,Green,7.5,7.5,7.25,7.42,7.42,7.42,10,10,10,7.42,0.11,0,2,0,ft,1219.2,1219.2,1219.2,81.92
818,Arabica,bismarck castro,Honduras,los hicaques,13-111-022,cigrah s.a de c.v,274,67 kg,2017,Washed / Wet,Green,7.58,7.5,7.25,7.33,7.42,7.5,10,10,10,7.33,0.12,0,0,1,m,1400,1400,1400,81.92
819,Arabica,gabriel barbara,Brazil,santa bárbara,02 / 143-0 / 0044,volcafe ltda.,305,59 kg,2016 / 2017,Natural / Dry,Green,7.42,7.33,7.33,7.5,7.5,7.33,10,10,10,7.5,0.11,0,0,4,m,1020,1020,1020,81.92
820,Arabica,consejo salvadoreño del café,El Salvador,la esperanza,09-032-86,consejo salvadoreño del café,275,69 kg,2014,Washed / Wet,Green,7.67,7.58,7.33,7.5,7.5,7.67,10,10,9.33,7.33,0.11,0,0,2,m,1250,1250,1250,81.92
821,Arabica,juan luis alvarado romero,Guatemala,las cebollas y anexos,11-973-59,asociación nacional del café - anacafe -,275,69 kg,2015,Washed / Wet,Green,7.58,7.58,7.17,7.83,7.17,7.33,10,10,10,7.25,0.11,0,0,7,m,1300,1800,1550,81.92
822,Arabica,mcomafa co ltd,"Tanzania, United Republic Of",mcomafa farm no1155gr,C13,mcomafa co. ltd,114,60 kg,2014,Washed / Wet,Green,7.33,7.33,7.33,7.42,7.5,7.58,10,10,10,7.42,0.12,0,0,4,m,1877,1877,1877,81.92
823,Arabica,chris finch,Nicaragua,,17/176/0125B,volcafe specialty coffee,275,5 lbs,2013,Washed / Wet,Green,7.58,7.42,7.25,7.17,7.5,7.67,10,10,10,7.33,0.12,3,0,4,m,NA,NA,NA,81.92
824,Arabica,lusso lab,Zambia,mubuyu munali,-,lusso coffee lab,13,2 kg,2014,Washed / Wet,,7.67,7.08,7.42,7.33,7.75,7.42,10,10,10,7.25,0,1,0,3,m,1000,1500,1250,81.92
825,Arabica,rob tuttle,Honduras,,13-137-004,thrive farmers,1,2 kg,2012,Washed / Wet,Green,7.42,7.33,7.33,7.58,7.33,7.5,10,10,10,7.42,0.11,0,0,0,m,NA,NA,NA,81.92
826,Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,dragon coffee 龍咖啡,,blossom valley宸嶧國際,35,30 kg,2012,Other,Green,7.5,7.5,7.42,7.25,7.5,7.5,10,10,10,7.25,0.11,0,0,0,m,1000,1000,1000,81.92
827,Arabica,calixto guillen vazquez,Mexico,various,2406,"finca triunfo verde, s.c.",450,1 kg,2013,Washed / Wet,Green,7.58,7.5,7.25,7.58,7.5,7.25,10,10,10,7.25,0.12,0,0,6,m,1300,1300,1300,81.92
828,Arabica,saul m. hernandez ramirez,Mexico,platanal,1700920709,,10,1 kg,2012,Semi-washed / Semi-pulped,None,7.5,7.5,7.25,7.25,7.5,7.5,10,10,10,7.42,0.13,2,0,7,m,981,981,981,81.92
829,Arabica,saul m. hernandez ramirez,Mexico,texpanco,1702772190,,10,1 kg,2012,Washed / Wet,None,7.5,7.42,7.25,7.5,7.33,7.33,10,10,10,7.58,0.14,2,0,8,m,690,690,690,81.92
830,Arabica,juan hermilio sampieri carcamo,Mexico,la laja,1104402366,,30,1 kg,2012,Washed / Wet,Green,7.33,7.58,7.17,7.58,7.42,7.33,10,10,10,7.5,0.12,0,0,4,m,1650,1650,1650,81.92
831,Arabica,modesto landeros flores,Mexico,mata larga,0,,62,1 kg,2012,Washed / Wet,Green,7.67,7.42,7.33,7.83,7.5,7.5,9.33,10,10,7.33,0.12,0,0,0,m,1000,1000,1000,81.92
832,Arabica,nucoffee,Brazil,sitío corrego da olaria/são caetano,002/1241/0244,nucoffee,8,60 kg,2012,Natural / Dry,Green,7.42,7.58,7.25,7.5,7.33,7.5,10,10,10,7.33,0.12,0,0,3,m,1100,1100,1100,81.92
833,Arabica,exportadora de cafe condor s.a,Colombia,,3-068-141,,250,70 kg,4T/2010,,,7.67,7.33,7.33,7.58,7.33,7.33,10,10,10,7.33,0.09,0,0,1,m,1600,1600,1600,81.92
834,Arabica,juan luis alvarado romero,Guatemala,la esmeralda,11/23/0634,"unex guatemala, s.a.",25,69 kg,2017,Washed / Wet,Green,7.42,7.5,7.25,7.5,7.33,7.42,10,10,10,7.42,0.1,1,0,1,ft,157.8864,157.8864,157.8864,81.83
835,Arabica,troy quimby,Costa Rica,estate la patricia,,bold coast coffee,15,46 kg,2016,Pulped natural / honey,Green,7.25,7.33,7.5,7.33,7.67,7.42,10,10,10,7.33,0,1,0,4,m,1900,1900,1900,81.83
836,Arabica,gabriel barbara,Brazil,helena,02/0143-0/0292,volcafe ltda.,200,59 kg,2016,Natural / Dry,Green,7.42,7.5,7.42,7.5,7.42,7.25,10,10,10,7.33,0.11,0,1,3,m,973,973,973,81.83
837,Arabica,aulia arif syahri,Indonesia,mudar,015/1969/008,pt. olam indonesia,166,30 kg,2015,Other,Green,7.75,7.83,7.58,7.75,7.92,7.83,10,10,10,5.17,0.11,0,1,0,m,1250,1250,1250,81.83
838,Arabica,juan luis alvarado romero,Guatemala,chapultepec,11/23/0507,"unex guatemala, s.a.",130,69 kg,2015,Washed / Wet,Green,7.58,7.5,7.33,7.42,7.58,7.25,10,10,10,7.17,0.1,2,0,6,m,3280,3280,3280,81.83
839,Arabica,ipanema coffees,Brazil,rio verde,002/4177/0150,ipanema coffees,320,2 kg,2015/2016,Natural / Dry,Green,7.17,7.58,6.83,7.5,7.75,7.25,10,10,10,7.75,0,0,0,1,m,1,1,1,81.83
840,Arabica,ipanema coffees,Brazil,rio verde,002/4177/0164,ipanema coffees,300,2 kg,2015/2016,Natural / Dry,Green,7.58,7,6.92,6.92,7.67,7.5,10,10,10,8.25,0,0,0,0,m,1,1,1,81.83
841,Arabica,u mg mg,Myanmar,wat-ka-bu,unspecified,,1,2 kg,2015,Washed / Wet,Green,7.33,7.58,7.5,7.42,7.33,7.33,10,10,10,7.33,0,0,0,2,m,4001,4001,4001,81.83
842,Arabica,viridiana,Mexico,rancho bonito,,agroindustrias unidas de mexico sa de cv,250,2 kg,2015,Washed / Wet,Green,7.58,7.5,7.33,7.5,7.17,7.33,10,10,10,7.42,0.11,0,0,7,m,1350,1500,1425,81.83
843,Arabica,cadexsa,Honduras,cerro bueno,13-63-301,cadexsa,275,1 kg,2015,Washed / Wet,Green,7.5,7.5,7.33,7.5,7.42,7.25,10,10,10,7.33,0.12,0,0,1,m,1400,1400,1400,81.83
844,Arabica,"cafetalera internacional cafinter, s.a.",Costa Rica,el patalillo,5-019-0118,"cafetalera internacional cafinter, s.a.",275,18975 kg,2015,Washed / Wet,Green,7.67,7.5,7.5,7.25,7.08,7.42,10,10,10,7.42,0.09,0,0,0,m,1200,1400,1300,81.83
845,Arabica,"lin, che-hao krude 林哲豪",Taiwan,gao chun fang 高醇坊,Taiwan,taiwan coffee laboratory,8,5 kg,2014,Washed / Wet,Green,7.67,7.33,7.17,7.25,7.75,7.33,10,10,10,7.33,0,0,0,0,m,700,700,700,81.83
846,Arabica,essencecoffee,Indonesia,dozen small farmer,15041753,essence coffee,300,10 kg,2014,Other,None,7.42,7.42,7.42,7.33,7.42,7.42,10,10,10,7.42,0.11,2,0,6,m,1300,1300,1300,81.83
847,Arabica,afca,Malawi,kakoma,2,mzuzu coffee planters coop union,24,60 kg,2014,Washed / Wet,Green,7.58,7.42,7.33,7.33,7.33,7.42,10,10,10,7.42,0.13,0,0,0,m,1556,1556,1556,81.83
848,Arabica,ipanema coffees,Brazil,rio verde,002/1660/0065,ipanema coffees,320,2 kg,2014/2015,Natural / Dry,Green,7.33,7.58,7.25,7.17,7.83,7.33,10,10,10,7.33,0.11,0,0,0,m,1100,1100,1100,81.83
849,Arabica,,Honduras,gran manzana y el aguacate,13-111-311,cigrah,275,1 kg,2014,Natural / Dry,Green,7.5,7.5,7.33,7.33,7.33,7.33,10,10,10,7.5,0.1,0,0,4,m,1350,1350,1350,81.83
850,Arabica,kurt kappeli,Mexico,various,0016-2814-0002,globus coffee,280,2 kg,2014,Washed / Wet,Green,7.42,7.42,7.25,7.5,7.33,7.42,10,10,10,7.5,0.11,0,0,0,m,1550,1550,1550,81.83
851,Arabica,racafe & cia s.c.a,Colombia,,3-37-2547,racafe & cia s.c.a,50,70 kg,2013,Washed / Wet,Bluish-Green,7.5,7.5,7,7.42,7.5,7.58,10,10,10,7.33,0,2,0,0,m,1600,1950,1775,81.83
852,Arabica,kona pacific farmers cooperative,United States (Hawaii),,KF315210,kona pacific farmers cooperative,19,100 lbs,2012,Natural / Dry,Bluish-Green,7.83,7.83,7.83,8,7.83,7.83,10,6.67,10,8,0,1,0,1,ft,NA,NA,NA,81.83
853,Arabica,jacques pereira carneiro,Brazil,sertao farm,002/1352/0159,exportadora de cafés carmo de minas ltda,300,60 kg,2012,Semi-washed / Semi-pulped,Bluish-Green,7.75,7.75,7.5,7.42,7.83,7.75,9.33,9.33,9.33,7.83,0.12,0,0,0,m,1250,1250,1250,81.83
854,Arabica,juan luis alvarado romero,Guatemala,el sacramento,11/23/0397,"unex guatemala, s.a.",250,69 kg,2013,Washed / Wet,Green,7.83,7.67,7.33,7.33,7.67,7.83,9.33,10,9.33,7.5,0.11,0,0,1,ft,1310.64,1310.64,1310.64,81.83
855,Arabica,christina dusing,Mexico,finca muxbal,1506543018,,302,1 kg,2012,Washed / Wet,Green,7.83,7.33,7.25,7.58,7.25,7.33,10,10,10,7.25,0.12,0,0,2,m,1500,1500,1500,81.83
856,Arabica,jorge francisco martinez hachity,Mexico,el deseo,1104363377,,15,1 kg,2012,Semi-washed / Semi-pulped,Green,7.33,7.33,7.25,7.5,7.5,7.5,10,10,10,7.42,0.12,0,0,10,m,1250,1250,1250,81.83
857,Arabica,nucoffee,Brazil,cianorte,002/1251/0361,,58,60 kg,2011,,,7.33,7.67,7.25,7.5,7.5,7.25,10,10,10,7.33,0.02,0,0,2,m,900,950,925,81.83
858,Arabica,exportadora de cafe condor s.a,Colombia,,3-68-0206,,250,70 kg,1t/2011,,,7.58,7.5,7.17,7.58,7.33,7.33,10,10,10,7.33,0.05,0,0,0,m,1600,1800,1700,81.83
859,Arabica,kona pacific farmers cooperative,United States (Hawaii),kona pacific farmers cooperative,HDOA 210281,,30,0 lbs,,,,7.25,7.58,7.83,7.67,7.75,7.75,9.33,9.33,10,7.33,0.02,3,0,12,ft,NA,NA,NA,81.83
860,Arabica,juan luis alvarado romero,Guatemala,las merceditas,11/23/0514,"unex guatemala, s.a.",50,69 kg,2017,Washed / Wet,Green,7.5,7.5,7.25,7.42,7.42,7.33,10,10,10,7.33,0.11,0,1,1,m,1700,1700,1700,81.75
861,Arabica,"sunvirtue co., ltd.",Vietnam,apollo estate,,"sunvirtue co., ltd.",1,2 kg,2014,Washed / Wet,Bluish-Green,7,7.08,7.33,7.5,7.5,7.33,10,10,10,8,0.12,0,0,0,m,1040,1040,1040,81.75
862,Arabica,ngorogoro convenant estate,"Tanzania, United Republic Of",ngorogoro convenant estate,C15,ngorogoro convenant estate,1,60 kg,2014,Washed / Wet,Bluish-Green,7.42,7.42,7.42,7.42,7.33,7.33,10,10,10,7.42,0.12,0,0,4,m,1500,1700,1600,81.75
863,Arabica,cafe politico,Brazil,,2-1495-529,cafe politico,1,5 lbs,2013,Natural / Dry,Bluish-Green,7.17,7.25,7.17,7.25,7.42,8.25,10,10,10,7.25,0.1,0,0,1,m,NA,NA,NA,81.75
864,Arabica,saul m. hernandez ramirez,Mexico,los magueyes,1702772155,,10,1 kg,2012,Washed / Wet,None,7.5,7.5,7.33,7.42,7.25,7.25,10,10,10,7.5,0.13,2,0,9,m,774,774,774,81.75
865,Arabica,sergio landa alarcon,Mexico,finca tepictla,1104372561,,100,1 kg,2012,Washed / Wet,Green,7.42,7.5,7.17,7.67,7.33,7.42,10,10,10,7.25,0.13,0,0,23,m,1250,1250,1250,81.75
866,Arabica,diego manuel woolrich ramirez,Mexico,"arroyo triste, arroyo triste, san jose vista hermosa","2037240, 2037150,1400213685",,42,1 kg,2012,Washed / Wet,Green,7.42,7.5,7.33,7.58,7.33,7.33,10,10,10,7.25,0.11,0,0,1,m,1100,1100,1100,81.75
867,Arabica,armando luis pohlenz martinez,Mexico,,2676,beneficio custepec s.a. de c.v.,250,1 kg,2012,Washed / Wet,Green,7.33,7.42,7.33,7.67,7.42,7.25,10,10,10,7.33,0.12,10,0,14,m,1550,1550,1550,81.75
868,Arabica,enrique eduardo lopez aguilar,Mexico,santa cruz - pante doña graciela,PCO-031106-CF7,finca las nubes,28,1 kg,2012,Washed / Wet,,7.5,7.42,7.25,7.33,7.67,7.25,10,10,10,7.33,0.12,0,0,1,m,1650,1650,1650,81.75
869,Arabica,exportadora de cafe condor s.a,Colombia,,3-68-0059,exportadora de cafe condor s.a,250,70 kg,2011,Washed / Wet,Green,7.33,7.42,7.33,7.33,7.5,7.67,10,10,10,7.17,0,0,0,1,m,1750,1750,1750,81.75
870,Arabica,racafe & cia s.c.a,Colombia,,3-37-2930,,275,70 kg,Mayo a Julio,,,7.42,7.58,6.92,7.08,7.25,8,10,10,10,7.5,0.08,0,0,0,m,1600,1950,1775,81.75
871,Arabica,ipanema coffees,Brazil,fazenda capoeirnha,002/1660/0079,ipanema coffees,320,60 kg,2017 / 2018,Natural / Dry,Green,7.42,7.5,7.25,7.5,7.5,7.25,10,10,10,7.25,0.11,0,0,5,m,890,890,890,81.67
872,Arabica,juan luis alvarado romero,Guatemala,las merceditas,11/23/0640,"unex guatemala, s.a.",50,69 kg,2017,Washed / Wet,Green,7.42,7.42,7.08,7.42,7.33,7.42,10,10,10,7.58,0.1,0,0,1,m,1700,1700,1700,81.67
873,Arabica,juan luis alvarado romero,Guatemala,la esmeralda,11/23/0701,"unex guatemala, s.a.",80,69 kg,2017,Washed / Wet,Green,7.42,7.33,7.17,7.67,7.33,7.42,10,10,10,7.33,0.12,0,1,3,ft,1219.2,1219.2,1219.2,81.67
874,Arabica,cadexsa,Honduras,bethel,13-63-174,cadexsa,275,69 kg,2016,Washed / Wet,Blue-Green,7.58,7.5,7.33,7.33,7.42,7.25,10,10,10,7.25,0.11,0,0,2,m,1450,1450,1450,81.67
875,Arabica,taylor winch (coffee) ltd.,"Tanzania, United Republic Of",ngima,033/0004/0191,volcafe/taylorwinch tanzania ltd,320,60 kg,2016,,Green,7.17,7.33,7.33,7.42,7.5,7.33,10,10,10,7.58,0,0,0,1,m,1800,1800,1800,81.67
876,Arabica,"comercial internacional exportadora, s.a.",Nicaragua,santa matilde,017/001/534,"comercial internacional exportadora, s.a.",275,69 kg,,,Green,7.58,7.5,7.25,7.25,7.5,7.25,10,10,10,7.33,0.1,0,0,1,m,NA,NA,NA,81.67
877,Arabica,racafe & cia s.c.a,Colombia,,Mar-37,racafe & cia s.c.a,165,70 kg,2016,,,7.75,7.75,7.75,7.67,5.25,7.83,10,10,10,7.67,0,0,1,1,m,NA,NA,NA,81.67
878,Arabica,ipanema coffees,Brazil,rio verde,002/4177/0150,ipanema coffees,320,2 kg,2015/2016,Natural / Dry,Green,7.25,7.75,6.92,7.42,7.5,7.58,10,10,10,7.25,0,0,0,0,m,1,1,1,81.67
879,Arabica,dae ltd company,"Tanzania, United Republic Of",multiple,C001,dae ltd company,20,60 kg,2014,Washed / Wet,Green,7.42,7.33,7.25,7.42,7.5,7.42,10,10,10,7.33,0.12,0,0,0,m,1200,1800,1500,81.67
880,Arabica,tembo coffee company ltd,"Tanzania, United Republic Of",ilomba 1,C39,tembo coffee company ltd,10,60 kg,2013,Washed / Wet,Green,7.33,7.33,7.5,7.25,7.42,7.33,10,10,10,7.5,0.12,0,0,7,m,1700,1700,1700,81.67
881,Arabica,ipanema coffees,Brazil,rio verde,002/4177/0161,ipanema coffees,300,2 kg,2014/2015,Washed / Wet,Green,7.25,7.42,7.25,7.5,7.5,7.42,10,10,10,7.33,0.1,0,0,2,m,1260,1260,1260,81.67
882,Arabica,chris finch,Indonesia,,15/1595/0021,volcafe specialty coffee,320,4 kg,2013,Semi-washed / Semi-pulped,Bluish-Green,7.17,7.42,7.33,7.42,7.33,7.42,10,10,10,7.58,0.11,0,0,0,m,NA,NA,NA,81.67
883,Arabica,,Honduras,gran manzana y el aguacate,13-111-192,cigrah,275,1 kg,2014,Natural / Dry,Green,7.5,7.33,7.5,7.5,7.17,7.17,10,10,10,7.5,0.1,0,0,5,m,1400,1400,1400,81.67
884,Arabica,"ceca, s.a.",Costa Rica,gamboa,5-025-0135,"ceca,s.a.",275,69 kg,2013,Washed / Wet,Green,7.5,7.17,7.17,7.17,7.5,7.08,10,10,10,8.08,0.11,0,0,3,m,1850,1850,1850,81.67
885,Arabica,dane loraas,Mexico,,016-2022-0009,sustainable harvest,320,5 lbs,2014,Washed / Wet,Green,7.42,7.42,7.67,8,7.58,7.5,9.33,9.33,10,7.42,0,0,0,4,m,NA,NA,NA,81.67
886,Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,mu he zi coffee 木盒子咖啡園,,blossom valley宸嶧國際,10,30 kg,2013/2014,Semi-washed / Semi-pulped,Green,7.5,7.5,7.5,7.25,7.42,7.25,10,10,10,7.25,0.11,0,0,0,m,150,150,150,81.67
887,Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,guo xin ka fei 國昕咖啡,,blossom valley宸嶧國際,10,30 kg,2013/2014,Washed / Wet,Green,7.58,7.42,7.33,7.42,7.33,7.33,10,10,10,7.25,0.11,0,0,0,m,750,750,750,81.67
888,Arabica,fredy gordillo reyes,Mexico,union ramal santa cruz,2496,union ramal santa cruz spr de ri,310,1 kg,2013,Washed / Wet,Green,7.5,7.42,7.08,7.58,7.33,7.33,10,10,10,7.42,0.12,0,0,6,m,1400,1400,1400,81.67
889,Arabica,juan luis alvarado romero,Guatemala,finca el morito,11/9768/01,finca el morito,275,69 kg,2012,Washed / Wet,Green,7.5,7.67,7.33,7.33,7.33,7.33,10,10,10,7.17,0.11,0,0,4,ft,1676.4,1828.8,1752.6,81.67
890,Arabica,virginia gordillo gordillo,Mexico,finca cafetalera la suiza,0,"productora agricola y ganadera finca la suiza, s.p.r. de r.l. de c.v.",100,1 kg,2012,Washed / Wet,Green,7.25,7.67,7.58,7.67,7.67,7.58,8.67,10,10,7.58,0.13,1,0,13,m,1650,1650,1650,81.67
891,Arabica,jose luis munoz guerrero,Mexico,,0,,15,1 kg,2012,Washed / Wet,Green,7.67,7.25,7.17,7.75,7.5,7.25,10,10,10,7.08,0.11,0,0,4,m,1400,1400,1400,81.67
892,Arabica,christina dusing,Mexico,ucipa santa catarina,1506803385,,275,1 kg,2012,Washed / Wet,Green,7.5,7.42,7.33,7.42,7.42,7.42,10,10,10,7.17,0.11,0,0,2,m,1200,1200,1200,81.67
893,Arabica,alfredo bojalil,Mexico,finca nueva linda,2222,ecomtrading,250,1 kg,2012,Washed / Wet,Green,7.58,7.42,7.25,7.58,7.25,7.17,10,10,10,7.42,0.11,0,0,2,m,1400,1400,1400,81.67
894,Arabica,miguel cortes moreno,Mexico,sacún palma,1,"estrategias constructivas corzu, s.a. de c.v.",12,1 kg,2012,Semi-washed / Semi-pulped,Green,7.75,7.58,7.25,7.17,7.58,7.33,9.33,10,10,7.67,0.11,0,0,4,m,940,940,940,81.67
895,Arabica,kona pacific farmers cooperative,United States (Hawaii),,2200305,cqi,13,100 lbs,2012,Washed / Wet,Green,7.42,7.33,7.33,7.33,7.17,7.83,10,10,10,7.25,0.1,1,0,1,ft,NA,NA,NA,81.67
896,Arabica,mdh,Honduras,various,,molinos de honduras,275,69 kg,2018,Washed / Wet,Blue-Green,7.5,7.42,7.08,7.42,7.5,7.33,10,10,10,7.33,0.11,0,1,3,m,1200,1200,1200,81.58
897,Arabica,juan luis alvarado romero,Guatemala,la esperanza,11/23/0368,"unex guatemala, s.a.",25,69 kg,2017,Washed / Wet,Green,7.42,7.42,7.08,7.5,7.42,7.33,10,10,10,7.42,0.12,0,0,0,m,190164,190164,190164,81.58
898,Arabica,"lin, che-hao krude 林哲豪",Taiwan,baishengcun coffee 百勝村咖啡莊園,Taiwan,taiwan coffee laboratory,20,50 kg,2016,Washed / Wet,Blue-Green,7.42,7.42,7.25,7.67,7.33,7.25,10,10,10,7.25,0.1,0,0,0,m,800,800,800,81.58
899,Arabica,"ceca, s.a.",Costa Rica,cafetalera aquiares,5-025-024/25,"ceca,s.a.",250,69 kg,2015,Washed / Wet,Green,7.58,7.42,7.5,7.17,7.08,7.58,10,10,10,7.25,0.12,0,0,1,m,13,13,13,81.58
900,Arabica,acacia hills ltd,"Tanzania, United Republic Of",acacia hills,C30,acacia hills ltd,100,60 kg,2014,Washed / Wet,Green,7.42,7.42,7.33,7.42,7.42,7.33,10,10,10,7.25,0.12,0,0,5,m,1800,1800,1800,81.58
901,Arabica,afca,Malawi,kavuzi,C13,mzuzu coffee planters coop union,10,60 kg,2014,Washed / Wet,Green,7.42,7.42,7.17,7.58,7.33,7.33,10,10,10,7.33,0.13,0,0,0,m,1100,1100,1100,81.58
902,Arabica,"lin, che-hao krude 林哲豪",Taiwan,jacob's estate 雅谷咖啡,Taiwan,"red on tree co., ltd.",50,20 kg,2014,Semi-washed / Semi-pulped,,7.33,7.17,7.08,7.08,8.33,8.25,10,10,9.33,7,0,0,0,0,m,850,850,850,81.58
903,Arabica,ipanema coffees,Brazil,rio verde,002/1660/0058,ipanema coffees,300,60 kg,2013/2014,Washed / Wet,Blue-Green,7.42,7.42,7.33,7.33,7.5,7.25,10,10,10,7.33,0.12,0,0,3,m,1260,1260,1260,81.58
904,Arabica,juan luis alvarado romero,Guatemala,el morito,11/23/1014,"unex guatemala, s.a.",250,69 kg,2013,Washed / Wet,Green,7.42,7.33,7.17,7.58,7.42,7.5,10,10,10,7.17,0.12,0,0,1,ft,1310.64,1310.64,1310.64,81.58
905,Arabica,fredy gordillo reyes,Mexico,union ramal santa cruz,2496,union ramal santa cruz spr de ri,310,1 kg,2013,Washed / Wet,Green,7.67,7.5,7.42,7.5,6.75,7.42,10,10,10,7.33,0.12,0,0,9,m,1400,1400,1400,81.58
906,Arabica,enrique eduardo lopez aguilar,Mexico,las nubes - pante don jaime,PCO-031106-CF7,finca santa cruz,28,1 kg,2012,Natural / Dry,,7.33,7.5,7.25,7.5,7.5,7.17,10,10,10,7.33,0.11,0,0,0,m,1600,1600,1600,81.58
907,Arabica,enrique eduardo lopez aguilar,Mexico,santa cruz - pante don jaime,PCO-031106-CF7,finca santa cruz,28,1 kg,2012,Natural / Dry,,7.67,7.58,7.42,7.58,7.58,7.42,10,10,8.67,7.67,0.11,0,0,2,m,1650,1650,1650,81.58
908,Arabica,doi chaang coffee company,Thailand,"doi chaang coffee original co.,ltd",Thailand/Organic/FT/Peaberry/Crop 2011P,,12,50 kg,2011,,,7.08,7.33,7.58,7.58,7.17,7.5,10,10,10,7.33,0.01,0,0,0,ft,1499.9208,1499.9208,1499.9208,81.58
909,Arabica,doi tung development project,Thailand,doi tung development project,,,1,60 kg,2011,,,7.33,7.33,7.17,7.5,7.58,7.33,10,10,10,7.33,0.2,0,0,0,m,NA,NA,NA,81.58
